index,credId,fullName,studentId,dob,programCode,degreeTitle,vct,graduationDate,honors,gpa,batchId,holderEmail
7735,urn:uuid:d4bfabf8-6db5-4c4f-8237-98f55db1890c,Nguyễn Đức Lộc,2210948,2002-12-01,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.25,GRAD-2026-01,2210948@hcmut.edu.vn
7736,urn:uuid:4f7ce9cb-15a6-412e-80bf-5e0afd377ff9,Đỗ Xuân Châu,2210949,2003-05-12,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.94,GRAD-2026-01,2210949@hcmut.edu.vn
7737,urn:uuid:09ec22db-606e-402e-9373-9104db2059e2,Phạm Hoàng Ngân,2610987,2000-06-24,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.22,GRAD-2026-01,2610987@hcmut.edu.vn
7738,urn:uuid:f78d0118-df34-4242-bfb1-1856d0abe8b2,Trương Văn Linh,2610988,2001-11-25,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.63,GRAD-2026-01,2610988@hcmut.edu.vn
7739,urn:uuid:7b464da4-d4c7-47d3-b0c6-080b7e5962fa,Cao Hữu Trang,2310967,2000-07-30,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.27,GRAD-2026-01,2310967@hcmut.edu.vn
7740,urn:uuid:b78549db-53d1-4c0c-b5ec-826b50c78d6a,Lâm Thiện Hiền,2310968,2002-11-04,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.74,GRAD-2026-01,2310968@hcmut.edu.vn
7741,urn:uuid:3831ffa5-6479-444b-b91e-37c3eab2fc20,Nguyễn Phương Khoa,2610989,1999-04-13,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.13,GRAD-2026-01,2610989@hcmut.edu.vn
7742,urn:uuid:44d126e1-ad92-44be-b73c-6c57512f49ba,Lý Anh Quân,2510986,2002-07-12,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Xuất sắc,3.73,GRAD-2026-01,2510986@hcmut.edu.vn
7743,urn:uuid:2bac0eb7-1621-4e89-b621-43eb0b01f935,Lâm Kim Phát,2411002,1999-07-13,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.11,GRAD-2026-01,2411002@hcmut.edu.vn
7744,urn:uuid:468c502f-2df6-4d46-880f-a637a7d4b568,Cao Văn Châu,2510987,2004-11-04,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.88,GRAD-2026-01,2510987@hcmut.edu.vn
7745,urn:uuid:ba002840-7dc7-4cc4-b795-4cb316e7f3f4,Lê Thị Tú,2610990,2001-02-11,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.60,GRAD-2026-01,2610990@hcmut.edu.vn
7746,urn:uuid:b4b175ef-46d5-453f-b8aa-d3446025e6f5,Dương Phương Duyên,1910971,2003-11-04,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.12,GRAD-2026-01,1910971@hcmut.edu.vn
7747,urn:uuid:1b991012-b8cc-4c04-8942-0f80bb0d2412,Lương Tuấn Bình,2310969,2001-07-23,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.50,GRAD-2026-01,2310969@hcmut.edu.vn
7748,urn:uuid:3d93386c-c1ba-4b26-b372-6fc6746479b4,Đặng Anh Bình,2110935,2001-07-06,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.07,GRAD-2026-01,2110935@hcmut.edu.vn
7749,urn:uuid:f73ea7e6-f3fd-435d-a8af-81ef845eeb32,Mai Hồng Quyên,2110936,2003-07-03,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.32,GRAD-2026-01,2110936@hcmut.edu.vn
7750,urn:uuid:e650252f-1ea4-469b-9cf0-70a2f7c44ead,Lý Xuân Trinh,2411003,2001-02-12,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.96,GRAD-2026-01,2411003@hcmut.edu.vn
7751,urn:uuid:89be9531-b74a-4e26-a4b7-4bda6763d740,Trần Văn Nghĩa,2310970,1999-10-16,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,2310970@hcmut.edu.vn
7752,urn:uuid:43a590f0-2f8e-40f0-94aa-db3f690c7ca3,Phạm Quốc Yến,2010946,1999-10-20,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.11,GRAD-2026-01,2010946@hcmut.edu.vn
7753,urn:uuid:dec6c34e-3358-4716-bcfc-937743c7c4cd,Trần Tuấn Tâm,2411004,1999-01-24,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.09,GRAD-2026-01,2411004@hcmut.edu.vn
7754,urn:uuid:00840058-3471-4ec3-8556-27f519c1be2e,Lâm Quang Hương,2310971,2004-09-06,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.15,GRAD-2026-01,2310971@hcmut.edu.vn
7755,urn:uuid:5b8a9d5e-c103-41e0-9b83-20489c4cf660,Huỳnh Anh Mai,2610991,1999-12-05,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.06,GRAD-2026-01,2610991@hcmut.edu.vn
7756,urn:uuid:2cf3094e-9e26-4dbe-9b26-70fec7bb51e1,Nguyễn Hoàng Hiền,2310972,2004-05-23,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.39,GRAD-2026-01,2310972@hcmut.edu.vn
7757,urn:uuid:43a10751-b850-49c2-88f3-632437935ecf,Cao Quốc Hiền,2310973,1999-08-08,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.74,GRAD-2026-01,2310973@hcmut.edu.vn
7758,urn:uuid:766dcad8-ffed-46f9-a247-b2b12713466d,Ngô Quang Hạnh,2210950,2002-01-07,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.33,GRAD-2026-01,2210950@hcmut.edu.vn
7759,urn:uuid:2902f19b-d306-4bef-8095-6485a68e0240,Lý Quốc Linh,1910972,2000-11-07,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.86,GRAD-2026-01,1910972@hcmut.edu.vn
7760,urn:uuid:f118663c-f2ef-4142-8d02-4b238070438e,Nguyễn Thanh Trí,1910973,1999-04-07,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.92,GRAD-2026-01,1910973@hcmut.edu.vn
7761,urn:uuid:4799ed22-bc4b-4b69-a739-489ecb05e80c,Tô Đức Tuấn,2411005,2001-05-26,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.26,GRAD-2026-01,2411005@hcmut.edu.vn
7762,urn:uuid:17abbdd5-c39b-4c6b-8c8b-68831833aa30,Huỳnh Đức Lan,1910974,2003-06-29,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.58,GRAD-2026-01,1910974@hcmut.edu.vn
7763,urn:uuid:7790e291-7bdf-495d-b07a-8a87a34a4176,Mai Ngọc Giang,2110937,1999-03-26,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.86,GRAD-2026-01,2110937@hcmut.edu.vn
7764,urn:uuid:9e1ebb2f-488a-409b-b2db-8a1a3b0a0adc,Tạ Kim Tuấn,2610992,2001-03-13,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.44,GRAD-2026-01,2610992@hcmut.edu.vn
7765,urn:uuid:a4e7442f-1f0d-4dc6-928d-ac291ebd8002,Lê Thành Tâm,2010947,2001-09-11,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.02,GRAD-2026-01,2010947@hcmut.edu.vn
7766,urn:uuid:c517e59c-4752-45bb-8dd1-14f4b6af7445,Hồ Quang Hiền,2310974,2002-11-27,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,2310974@hcmut.edu.vn
7767,urn:uuid:349e3774-3a30-4aa3-afa1-174f6306bed6,Ngô Hoàng Sơn,2010948,2003-01-28,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.51,GRAD-2026-01,2010948@hcmut.edu.vn
7768,urn:uuid:9d724330-0af3-47b4-8d0a-b5c3c99ec946,Nguyễn Kim An,2010949,2002-01-17,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.56,GRAD-2026-01,2010949@hcmut.edu.vn
7769,urn:uuid:e6d7ce40-c8da-4c02-b544-d433962534bf,Hồ Ngọc Trang,2210951,2003-09-25,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.45,GRAD-2026-01,2210951@hcmut.edu.vn
7770,urn:uuid:bbaa465a-7ae9-42bb-8f28-8467c46c6e2d,Trần Quang Long,1910975,2001-09-01,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.96,GRAD-2026-01,1910975@hcmut.edu.vn
7771,urn:uuid:8f9061b5-0fc4-474d-8848-87f1854197ee,Huỳnh Kim Hùng,2411006,2000-02-04,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.42,GRAD-2026-01,2411006@hcmut.edu.vn
7772,urn:uuid:dfda44c9-4729-4e73-96e1-2b847a3e191b,Tô Hoàng Hải,1910976,2002-01-10,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.19,GRAD-2026-01,1910976@hcmut.edu.vn
7773,urn:uuid:3b727ff4-f0e1-421f-bab7-0f49df23a167,Tô Trung Dũng,2210952,1999-03-12,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.79,GRAD-2026-01,2210952@hcmut.edu.vn
7774,urn:uuid:278ca361-ea5e-4b8f-87f3-694a4db65e48,Tô Thị Trí,2411007,1999-12-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.19,GRAD-2026-01,2411007@hcmut.edu.vn
7775,urn:uuid:9b6688b3-fcde-4925-a95f-b053c8a76f48,Đinh Đức Khánh,2210953,2003-11-23,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.08,GRAD-2026-01,2210953@hcmut.edu.vn
7776,urn:uuid:0573fb97-e50f-4f5e-8120-589acfd05143,Lý Minh Hạnh,2610993,2003-08-09,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.08,GRAD-2026-01,2610993@hcmut.edu.vn
7777,urn:uuid:faa6fc06-eae0-41e0-acae-807d6dc992c6,Lâm Bảo Lộc,2510988,2000-02-01,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.13,GRAD-2026-01,2510988@hcmut.edu.vn
7778,urn:uuid:0fc4a4fd-8a4b-42cf-a7cf-5ddc10af0299,Mai Đức Hương,2010950,2000-02-09,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.08,GRAD-2026-01,2010950@hcmut.edu.vn
7779,urn:uuid:b5c7b6a0-ab61-437e-9b2c-67c1f46f9701,Hoàng Thanh Dũng,2110938,2004-08-20,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.21,GRAD-2026-01,2110938@hcmut.edu.vn
7780,urn:uuid:5ffdaf28-29af-4551-abc9-0ab69a4324e5,Mai Hữu Trang,2411008,1999-01-27,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.07,GRAD-2026-01,2411008@hcmut.edu.vn
7781,urn:uuid:50db6ba2-d0c4-402e-af2a-5b7ba10f19f0,Huỳnh Trung Quân,2210954,1999-01-22,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.89,GRAD-2026-01,2210954@hcmut.edu.vn
7782,urn:uuid:d0cdc6b2-cf46-4f42-bac0-e600da5e92c2,Cao Thị Trọng,2610994,1999-02-02,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.02,GRAD-2026-01,2610994@hcmut.edu.vn
7783,urn:uuid:731ac023-fe12-4345-9c13-c7a53305de83,Trần Quốc Vinh,2210955,2002-09-15,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.05,GRAD-2026-01,2210955@hcmut.edu.vn
7784,urn:uuid:4d420645-b37b-414d-b98c-87f6233f2645,Bùi Kim Quyên,2010951,2002-12-14,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.23,GRAD-2026-01,2010951@hcmut.edu.vn
7785,urn:uuid:3f2d25b7-ebe6-46c0-b682-d3041d70a116,Lâm Tuấn Phát,2210956,2001-02-14,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.65,GRAD-2026-01,2210956@hcmut.edu.vn
7786,urn:uuid:d36651af-47a4-4817-a6c5-6941b1e6751a,Tô Bảo Minh,2411009,2000-08-18,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.58,GRAD-2026-01,2411009@hcmut.edu.vn
7787,urn:uuid:99d8a460-2bd8-4530-b29f-57d793f1b0aa,Cao Xuân Thiên,2210957,2004-10-30,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.12,GRAD-2026-01,2210957@hcmut.edu.vn
7788,urn:uuid:4ecdb290-cfea-43a1-8e4f-2069d4a7bd98,Trần Bảo Vinh,2010952,2004-08-16,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.57,GRAD-2026-01,2010952@hcmut.edu.vn
7789,urn:uuid:1231b7e2-1f0b-44ce-99ed-25020fa02a6d,Tạ Bảo Phúc,2010953,2003-06-02,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.13,GRAD-2026-01,2010953@hcmut.edu.vn
7790,urn:uuid:b62f8a0c-13d0-4c01-a0b2-7897ea530fb1,Lâm Đức Minh,2110939,2001-03-13,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.23,GRAD-2026-01,2110939@hcmut.edu.vn
7791,urn:uuid:9339ca54-ca7b-493b-a705-a94f5fe05f61,Bùi Trung Nam,1910977,2002-01-08,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.66,GRAD-2026-01,1910977@hcmut.edu.vn
7792,urn:uuid:6ebd8216-cb4b-4ceb-9e73-13b960182ab9,Võ Quốc Tuấn,2610995,2003-11-22,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.76,GRAD-2026-01,2610995@hcmut.edu.vn
7793,urn:uuid:26d17c15-c874-4c82-874b-5e2cdafba057,Trần Anh Vy,2610996,2000-04-06,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.43,GRAD-2026-01,2610996@hcmut.edu.vn
7794,urn:uuid:759c81ff-b7f9-423f-8625-feebf2031093,Tô Kim Lộc,1910978,2000-09-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.87,GRAD-2026-01,1910978@hcmut.edu.vn
7795,urn:uuid:11433a92-011a-403c-b7b6-e5cd8965fa08,Lê Thành Quyên,2510989,2001-08-16,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.67,GRAD-2026-01,2510989@hcmut.edu.vn
7796,urn:uuid:177ee7ac-c14b-4a48-b36f-9df7bca0c8c8,Vũ Anh Dũng,1910979,2003-08-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.36,GRAD-2026-01,1910979@hcmut.edu.vn
7797,urn:uuid:f879acea-6ba2-4178-8ba5-87d637935abd,Nguyễn Xuân Đạt,2310975,2004-12-25,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.21,GRAD-2026-01,2310975@hcmut.edu.vn
7798,urn:uuid:93533961-218d-4eb2-948e-339a23111dd7,Lê Hồng Tuấn,2210958,2002-03-28,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.71,GRAD-2026-01,2210958@hcmut.edu.vn
7799,urn:uuid:631cd2a4-a811-43bd-92a5-cec4fd217b86,Vũ Hồng Uyên,2110940,2004-05-14,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.22,GRAD-2026-01,2110940@hcmut.edu.vn
7800,urn:uuid:11882cf2-a306-4975-9cf6-9fabbdcc9545,Bùi Hữu Hải,1910980,2002-12-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Xuất sắc,3.88,GRAD-2026-01,1910980@hcmut.edu.vn
7801,urn:uuid:52f0aafc-ee66-43c1-b10a-daa628bf32d6,Nguyễn Thiện Lộc,2510990,2000-06-28,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.39,GRAD-2026-01,2510990@hcmut.edu.vn
7802,urn:uuid:8911245b-80d2-4f04-88de-cf090f560706,Huỳnh Hữu Phát,2010954,2003-11-15,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.03,GRAD-2026-01,2010954@hcmut.edu.vn
7803,urn:uuid:8a16835d-5caf-4ba8-abb6-1865db6c7fa3,Bùi Anh Minh,2210959,2002-10-19,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.19,GRAD-2026-01,2210959@hcmut.edu.vn
7804,urn:uuid:76e6f4bb-a32b-4758-a8cc-5b9909581f3b,Nguyễn Kim Xuân,2510991,1999-11-05,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.82,GRAD-2026-01,2510991@hcmut.edu.vn
7805,urn:uuid:25eb5420-e50d-4db7-bf72-c8bd036e7b89,Trần Đức Khánh,2510992,2000-09-13,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.22,GRAD-2026-01,2510992@hcmut.edu.vn
7806,urn:uuid:60e0563f-e44b-4379-acf3-4dcdfcc51034,Lê Trung Châu,2610997,2001-03-29,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.16,GRAD-2026-01,2610997@hcmut.edu.vn
7807,urn:uuid:772de7cc-b829-411e-a1c6-b195aa37bca6,Lý Thành Nhung,2110941,1999-09-08,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.16,GRAD-2026-01,2110941@hcmut.edu.vn
7808,urn:uuid:0e7afe77-e06e-406d-9fae-e50d53bab740,Nguyễn Quốc Hà,1910981,1999-06-20,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.90,GRAD-2026-01,1910981@hcmut.edu.vn
7809,urn:uuid:2c7cd456-04f2-4c8f-abbc-451f2855451a,Ngô Đức Lộc,2610998,2004-06-16,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.49,GRAD-2026-01,2610998@hcmut.edu.vn
7810,urn:uuid:06a27a47-2808-409e-a5a3-53d07630990a,Tô Quốc Trí,1910982,2000-05-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Xuất sắc,3.97,GRAD-2026-01,1910982@hcmut.edu.vn
7811,urn:uuid:4d1e9b1b-fb9b-4b78-851e-fe65b7a01775,Đỗ Văn Quyên,1910983,2004-10-24,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.95,GRAD-2026-01,1910983@hcmut.edu.vn
7812,urn:uuid:823d127c-3b83-4652-95f0-19c3f99174e0,Bùi Tuấn Hà,2310976,1999-11-28,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.21,GRAD-2026-01,2310976@hcmut.edu.vn
7813,urn:uuid:75ddf7d9-38e5-401b-bf4c-58b4882580f9,Hồ Hữu Vinh,2210960,2000-07-16,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.34,GRAD-2026-01,2210960@hcmut.edu.vn
7814,urn:uuid:23899642-78ee-41f8-83f2-9c2f80074a43,Lương Đức Phúc,2210961,2003-01-06,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.51,GRAD-2026-01,2210961@hcmut.edu.vn
7815,urn:uuid:7203e9c4-25d5-4772-b9d3-382922dfc59d,Trần Văn Trí,2110942,2000-08-10,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.24,GRAD-2026-01,2110942@hcmut.edu.vn
7816,urn:uuid:2a4a40d6-bce1-47e0-be48-cdfef4bad681,Lương Đức Tú,2610999,2004-06-23,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.03,GRAD-2026-01,2610999@hcmut.edu.vn
7817,urn:uuid:6d50eeb3-d241-4320-af34-274c42c43fb1,Cao Thành Tuấn,1910984,2002-08-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.53,GRAD-2026-01,1910984@hcmut.edu.vn
7818,urn:uuid:5c4d7ac4-9a26-4bac-91e9-8c4664d04d84,Phạm Minh Khánh,2510993,2004-10-22,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.26,GRAD-2026-01,2510993@hcmut.edu.vn
7819,urn:uuid:00b03947-2e1d-46ed-b3b0-c4d176c668b2,Nguyễn Đức Duyên,2310977,2002-04-24,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.01,GRAD-2026-01,2310977@hcmut.edu.vn
7820,urn:uuid:dc7dc8ef-41a6-4af1-a946-9481957c46c9,Cao Thiện Hiền,2110943,2001-07-25,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.89,GRAD-2026-01,2110943@hcmut.edu.vn
7821,urn:uuid:086c5015-596d-4220-a855-e2f84e95b8e4,Đinh Hữu Bình,2010955,1999-03-07,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.53,GRAD-2026-01,2010955@hcmut.edu.vn
7822,urn:uuid:0ffb12d6-e322-4f1e-b833-e0ee983536f9,Ngô Thanh Lộc,2510994,2002-02-08,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.16,GRAD-2026-01,2510994@hcmut.edu.vn
7823,urn:uuid:c47009c9-cb7b-4426-a0e9-6606d39e38d5,Hoàng Quang An,1910985,2000-02-26,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.31,GRAD-2026-01,1910985@hcmut.edu.vn
7824,urn:uuid:1b876c00-0e0b-4123-85fd-e5f6261553d1,Hoàng Thanh Thiên,2611000,2003-01-11,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.43,GRAD-2026-01,2611000@hcmut.edu.vn
7825,urn:uuid:176d1f6f-1257-4ac6-8793-ab6973ad128d,Dương Minh Nghĩa,2210962,2001-01-07,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,3.14,GRAD-2026-01,2210962@hcmut.edu.vn
7826,urn:uuid:1a81d90c-3984-40e2-b5a7-a3e0ab7dda0d,Lâm Anh Quân,2310978,2004-08-02,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.76,GRAD-2026-01,2310978@hcmut.edu.vn
7827,urn:uuid:d6e50bb8-deaf-4c49-aa4d-1d6ad84ee269,Huỳnh Thành Duyên,2310979,2003-06-10,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.38,GRAD-2026-01,2310979@hcmut.edu.vn
7828,urn:uuid:ff88bda2-22ac-4e79-b1e2-a2afcba3feaf,Phan Anh Vinh,2010956,2004-02-22,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.51,GRAD-2026-01,2010956@hcmut.edu.vn
7829,urn:uuid:aa460dbf-bced-4f7f-a488-71b6187d746f,Nguyễn Văn Hương,2310980,2001-09-10,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.07,GRAD-2026-01,2310980@hcmut.edu.vn
7830,urn:uuid:e75fe1a9-1a9c-46f7-a9a5-3193ef6f9600,Lý Hữu Châu,2210963,2003-02-10,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.58,GRAD-2026-01,2210963@hcmut.edu.vn
7831,urn:uuid:56c83dce-d579-4337-b31a-e98c00c1aad7,Trương Tuấn Trí,2010957,1999-06-01,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.47,GRAD-2026-01,2010957@hcmut.edu.vn
7832,urn:uuid:96b962f9-3c59-40c5-b33e-012868f402f6,Trần Bảo Thảo,2010958,2002-07-31,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.97,GRAD-2026-01,2010958@hcmut.edu.vn
7833,urn:uuid:000dc404-9616-41c8-ba0b-2af14b7214e1,Trương Thành Tuấn,2411010,2002-08-03,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.40,GRAD-2026-01,2411010@hcmut.edu.vn
7834,urn:uuid:4f07fc70-95a3-42b2-9025-402ed0fc900c,Đỗ Thành Vy,2411011,2002-07-05,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.03,GRAD-2026-01,2411011@hcmut.edu.vn
7835,urn:uuid:cb181f1c-d262-496a-ac00-8097b4217029,Trần Trung Quyên,2411012,2004-01-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.27,GRAD-2026-01,2411012@hcmut.edu.vn
7836,urn:uuid:758e6858-89cf-49c1-a490-d22ccdcd47a9,Đỗ Thành Lộc,2210964,2004-07-26,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.26,GRAD-2026-01,2210964@hcmut.edu.vn
7837,urn:uuid:6a32a2ca-3afd-481c-abe6-cc3f5ad1a427,Ngô Văn Thắng,2110944,2003-10-14,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.16,GRAD-2026-01,2110944@hcmut.edu.vn
